deviceID,patchID,gameID,encounterLevel,roomName,turnID,castOrder,cardColor,cardName,heldFlag,replacedFlag,unplayedFlag,castFlag,casterName,targetCount,targetName,vitDamageDone,shieldDamageDone,manaGenerated,manaUsed
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,1,0,Red,Attack,FALSE,FALSE,FALSE,TRUE,Berzerker,1,|Agg M Enemy Explode(Clone)|,4,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,1,0,Red,Massive Swing,FALSE,FALSE,FALSE,TRUE,Berzerker,1,|Agg M Enemy Explode(Clone)|,9,0,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,1,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,1,0,Green,Boomerang,FALSE,FALSE,FALSE,TRUE,Archer,1,|Agg M Enemy Explode(Clone)|,2,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,1,0,Green,Arrow,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,1,0,Green,Boomerang,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,2,0,Enemy,Crystalize,FALSE,FALSE,FALSE,TRUE,Agg M Enemy Explode(Clone),1,|Agg M Enemy Explode(Clone)|,1,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,2,0,Green,Attack,FALSE,FALSE,FALSE,TRUE,Archer,1,|Agg M Enemy Explode(Clone)|,2,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,2,0,Green,Attack,FALSE,FALSE,FALSE,TRUE,Archer,1,|Agg M Enemy Explode(Clone)|,2,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,2,0,Blue,Power Overwhelming,FALSE,FALSE,FALSE,TRUE,Mage,1,|Berzerker|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,2,0,Red,Massive Swing,FALSE,FALSE,FALSE,TRUE,Berzerker,1,|Agg M Enemy Explode(Clone)|,14,0,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,2,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,3,0,Enemy,Crystalize,FALSE,FALSE,FALSE,TRUE,Agg M Enemy Explode(Clone),1,|Agg M Enemy Explode(Clone)|,1,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,3,0,Red,Attack,FALSE,FALSE,FALSE,TRUE,Berzerker,1,|Agg M Enemy Explode(Clone)|,2,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,3,0,Blue,Attack,FALSE,FALSE,FALSE,TRUE,Mage,1,|Agg M Enemy Explode(Clone)|,3,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,3,0,Green,Boomerang,FALSE,FALSE,FALSE,TRUE,Archer,1,|Agg M Enemy Explode(Clone)|,2,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,3,0,Green,Boomerang,FALSE,FALSE,FALSE,TRUE,Archer,1,|Agg M Enemy Explode(Clone)|,2,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,3,0,Green,Boomerang,FALSE,FALSE,FALSE,TRUE,Archer,1,|Agg M Enemy Explode(Clone)|,2,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,3,0,Red,Overdrive,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,3,0,Red,Overdrive,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,8,Aggro Bomb Room,3,0,Green,Boomerang,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,9,Boss Room,0,0,Green,Rallying Cry,FALSE,FALSE,FALSE,TRUE,Archer,3,|Berzerker|Archer|Mage|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,9,Boss Room,0,0,Green,Arrow,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,9,Boss Room,0,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,9,Boss Room,0,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,9,Boss Room,0,0,Red,Massive Swing,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,9,Boss Room,1,0,Green,Attack,FALSE,FALSE,FALSE,TRUE,Archer,1,|,2,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,9,Boss Room,1,0,Blue,Haste,FALSE,FALSE,FALSE,TRUE,Mage,1,|Berzerker|,0,0,0,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,9,Boss Room,1,0,Blue,Barrier,FALSE,FALSE,FALSE,TRUE,Mage,1,|Berzerker|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,9,Boss Room,1,0,Red,Overdrive,FALSE,FALSE,FALSE,TRUE,Berzerker,1,|,2,6,0,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/13/2020 22:28,9,Boss Room,1,0,Red,Attack,FALSE,FALSE,FALSE,TRUE,Berzerker,1,|,0,4,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:18,0,Debug Room,0,0,Blue,Attack,FALSE,FALSE,FALSE,TRUE,Mage,1,|Agg XS Enemy Piercing(Clone)|,3,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:18,0,Debug Room,0,0,Green,Attack,FALSE,FALSE,FALSE,TRUE,Archer,1,|,2,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:19,0,Debug Room,0,0,Green,Boomerang,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:19,0,Debug Room,0,0,Green,Boomerang,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:20,0,Debug Room,0,0,Blue,Attack,FALSE,FALSE,FALSE,TRUE,Mage,1,|Agg XS Enemy Piercing(Clone)|,3,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:20,0,Debug Room,0,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:20,0,Debug Room,0,0,Blue,Smite,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:20,0,Debug Room,0,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:20,0,Debug Room,0,0,Red,Massive Swing,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:21,0,Debug Room,0,0,Blue,Attack,FALSE,FALSE,FALSE,TRUE,Mage,1,|Agg XS Enemy Piercing(Clone)|,3,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:21,0,Debug Room,0,0,Green,Attack,FALSE,FALSE,FALSE,TRUE,Archer,1,|,2,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:32,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:32,0,Debug Room,0,0,Red,Massive Swing,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:32,0,Debug Room,0,0,Blue,Smite,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:32,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:32,0,Debug Room,0,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:32,0,Debug Room,0,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:32,0,Debug Room,0,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:32,0,Debug Room,1,0,Enemy,Shadow Bolt,FALSE,FALSE,FALSE,TRUE,Agg XS Enemy Piercing(Clone),1,|Mage|,3,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,0,0,Red,Massive Swing,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,0,0,Red,Attack,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,0,0,Blue,Haste,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,0,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,0,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,0,0,Blue,Marked for Death,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,1,0,Enemy,Shadow Bolt,FALSE,FALSE,FALSE,TRUE,Agg XS Enemy Piercing(Clone),1,|Berzerker|,3,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,1,0,Enemy,Shadow Bolt,FALSE,FALSE,FALSE,TRUE,Agg XS Enemy Piercing(Clone),1,|Archer|,3,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,1,0,Enemy,Shadow Bolt,FALSE,FALSE,FALSE,TRUE,Agg XS Enemy Piercing(Clone),1,|Mage|,3,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,1,0,Enemy,Shadow Bolt,FALSE,FALSE,FALSE,TRUE,Agg XS Enemy Piercing(Clone),1,|Berzerker|,3,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 21:54,0,Debug Room,1,0,Enemy,Shadow Bolt,FALSE,FALSE,FALSE,TRUE,Agg XS Enemy Piercing(Clone),1,|Berzerker|,3,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:01,0,Debug Room,0,0,Blue,Marked for Death,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:01,0,Debug Room,0,0,Red,Massive Swing,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:01,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:01,0,Debug Room,0,0,Blue,Marked for Death,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:01,0,Debug Room,0,0,Red,Massive Swing,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:01,0,Debug Room,0,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:01,0,Debug Room,0,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:01,0,Debug Room,0,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:01,0,Debug Room,0,0,Blue,Smite,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:08,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:21,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:21,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:22,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:23,0,Debug Room,0,0,Blue,Smite,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:23,0,Debug Room,0,0,Blue,Marked for Death,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:23,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:23,0,Debug Room,0,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:23,0,Debug Room,0,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:23,0,Debug Room,0,0,Blue,Smite,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:23,0,Debug Room,0,0,Blue,Haste,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:23,0,Debug Room,1,0,Enemy,Shadow Bolt,FALSE,FALSE,FALSE,TRUE,Agg XS Enemy Piercing(Clone),1,|Mage|,3,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:31,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:31,0,Debug Room,0,0,Red,Massive Swing,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:31,0,Debug Room,0,0,Blue,Smite,FALSE,TRUE,FALSE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 22:31,0,Debug Room,0,0,Green,Attack,FALSE,FALSE,FALSE,TRUE,Archer,1,|,2,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:22,0,Debug Room,0,0,Green,Explosive Trap,FALSE,FALSE,FALSE,TRUE,Archer,1,|,0,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:22,0,Debug Room,0,0,Green,Attack,FALSE,FALSE,FALSE,TRUE,Archer,1,|,2,0,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,0,0,Red,Massive Swing,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,0,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,0,0,Blue,Haste,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,0,0,Red,Massive Swing,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,0,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,1,0,Enemy,Crystalize,FALSE,FALSE,FALSE,TRUE,Agg M Enemy Explode(Clone),1,|Agg M Enemy Explode(Clone)|,1,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,1,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,1,0,Green,Explosive Trap,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,1,0,Blue,Marked for Death,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,1,0,Blue,Smite,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,1,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,2,0,Enemy,Crystalize,FALSE,FALSE,FALSE,TRUE,Agg M Enemy Explode(Clone),1,|Agg M Enemy Explode(Clone)|,1,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,2,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,2,0,Red,Massive Swing,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,2,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,2,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,2,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,3,0,Enemy,Crystalize,FALSE,FALSE,FALSE,TRUE,Agg M Enemy Explode(Clone),1,|Agg M Enemy Explode(Clone)|,1,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,3,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,3,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,3,0,Green,Explosive Trap,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,3,0,Red,Massive Swing,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,3,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:45,0,Debug Room,4,0,Enemy,Explode,FALSE,FALSE,FALSE,TRUE,Agg M Enemy Explode(Clone),2,|Berzerker|Agg M Enemy Explode(Clone)|,0,16,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,0,0,Red,Massive Swing,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,0,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,0,0,Red,Massive Swing,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,0,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,0,0,Blue,Haste,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,1,0,Enemy,Crystalize,FALSE,FALSE,FALSE,TRUE,Agg M Enemy Explode(Clone),1,|Agg M Enemy Explode(Clone)|,1,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,1,0,Blue,Smite,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,1,0,Red,Massive Swing,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,1,0,Blue,Smite,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,1,0,Blue,Marked for Death,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,1,0,Green,Explosive Trap,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,2,0,Enemy,Crystalize,FALSE,FALSE,FALSE,TRUE,Agg M Enemy Explode(Clone),1,|Agg M Enemy Explode(Clone)|,1,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,2,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,2,0,Red,Massive Swing,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,0,2
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,2,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,2,0,Red,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,2,0,Green,Explosive Trap,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,3,0,Enemy,Crystalize,FALSE,FALSE,FALSE,TRUE,Agg M Enemy Explode(Clone),1,|Agg M Enemy Explode(Clone)|,1,0,0,1
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,3,0,Green,Explosive Trap,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,3,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,3,0,Green,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
84c93676be7975ba3882f25ee48caafced6d1125,0.4.0,4/15/2020 23:48,0,Debug Room,3,0,Blue,Attack,FALSE,FALSE,TRUE,FALSE,None,None,None,None,None,1,0
